extractor_version,source_file,session_id,raw_label,bot_subclass,label,trust_score,ja4_digest_present,ja4_consistency,browser,ja4,raw_userAgent,ua_length,mobile_vs_desktop,ua_is_chrome,ua_is_firefox,ua_is_edge,ua_is_safari,ua_is_opera,accept_lang_present,accept_lang_length,accept_lang_comma_count,accept_lang_q_count,sec_ch_ua_present,sec_ch_ua_length,forwarded_for_count,browser_header_score,ja4_unknown,ja4_bot_tls,ja4_modern_tls,ja4_length,ja4_prefix,ja4_entropy_proxy,ja4_is_modern,ja4_is_legacy,ja4_entropy,ja4_match,ua_ja4_mismatch,is_edge_observed,sec_ch_ua_suspicion_score,header_completeness_score,network_consistency_score,cpu_cores,device_memory,cpu_cores_missing,device_memory_missing,platform,platform_is_windows,platform_is_mac,platform_is_linux,platform_is_mobile,device_platform_mismatch,move_count,key_event_count,scroll_count,total_events,session_duration,mouse_density,key_density,path_length,straight_line_distance,straightness_ratio,mean_velocity,std_velocity,max_velocity,min_velocity,median_velocity,mean_acceleration,std_acceleration,pause_count,idle_time_mean,direction_changes,mouse_entropy,acceleration_entropy,key_press_count,avg_dwell_time,std_dwell_time,avg_flight_time,std_flight_time,key_overlap_count,backspace_count,has_backspace,multi_key_overlap,backspace_ratio,unique_dwell_ratio,typing_speed_wpm,unique_key_ratio,mouse_to_key_ratio,events_per_second,click_count,click_interval_mean,click_hold_mean,pause_ratio,scroll_to_move_ratio,_weak_signal_flag,browser_encoded,ja4_prefix_encoded,platform_encoded,bot_subclass_encoded
9.0,0,b9310ad2-409c-487d-89a4-5d31b207207e,smart_bot,smart_bot,1,0.6011501976475078,1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.1046.118 Safari/537.36 Edg/138.0.1940.60",t13d1516h2_8daaf6152771_d8a2da3f94cd,masked,134,0,0,0,1,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d1516h2,0.4444444444444444,1,0,3.7817536555801703,1,0,0,0,2,2,8.0,8.0,0,0,Win32,1,0,0,0,0,182,84,0,266,10414.0,0.0174764739773382,0.00806606491261763,5.480612839284533,0.2567227492841256,0.04684197859114592,0.0031890371603125415,0.004354995059800497,0.030383127627754927,1.2803687993290167e-05,0.001477565565381106,0.003170679619099753,0.00448380883363055,0,0.0,108,1.9116447214564618,1.9427200520685102,42,98.76190476190476,60.298388797794395,212.34146341463415,170.83947818105594,10,8,1,1,0.19047619047619047,0.7857142857142857,48.39638947570578,0.4523809523809524,4.232558139534884,25.54253888995583,42,212.34146341463415,98.76190476190476,0.0,0.0,1,82,4,4,3
9.0,0,b9622143-b2b1-4e32-9be3-39722854b04d,smart_bot,smart_bot,1,0.780159017631274,1,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.5666.140 Safari/537.36",t12d1208h2_9e6316305715_2dae41c691ec,masked,106,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t12d1208h2,0.4722222222222222,1,0,3.863826390090815,1,0,0,0,2,2,4.0,16.0,0,0,Linux x86_64,0,0,1,0,0,84,86,0,170,42766.0,0.0019641771500724875,0.002010943272693261,1.5851564288693047,0.4474093986496037,0.2822493670033195,0.0003902438186114829,0.00044380133662321136,0.002340072871319159,1.33907523069019e-05,0.0002659962405749374,0.00036948797829648033,0.00046715986852819503,3,335.3333333333333,52,1.9711281910790255,1.8465501710313839,43,250.72093023255823,126.22853500812518,915.9761904761905,843.3906762387408,8,6,1,1,0.13953488372093023,0.5813953488372093,12.065659636159566,0.46511627906976744,1.9090909090909092,3.9751204227657486,43,915.9761904761905,250.72093023255823,0.03571428571428571,0.0,1,242,0,2,3
9.0,0,6967caab-f2dd-476b-95c9-3021f2e03d1e,smart_bot,smart_bot,1,0.6420884515887247,1,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.4727.81 Safari/537.36",t12d1208h2_9e6316305715_2dae41c691ec,masked,121,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t12d1208h2,0.4722222222222222,1,0,3.863826390090815,1,0,0,0,2,2,8.0,16.0,0,0,MacIntel,0,1,0,0,0,142,82,0,224,13060.0,0.010872894333843797,0.0062787136294027565,1.9434746994849825,0.5375554762068748,0.2765950471849858,0.0012898647771259753,0.00255744757714818,0.01597904878270293,3.354101966249812e-05,0.00041402739658276925,0.001401583698404404,0.002793465272649659,0,0.0,98,1.1730011276679853,1.3636019660945284,41,137.9268292682927,81.23629797977414,279.375,187.87518296730943,9,10,1,1,0.24390243902439024,0.7560975609756098,37.67228177641653,0.43902439024390244,3.380952380952381,17.151607963246555,41,279.375,137.9268292682927,0.0,0.0,1,66,0,3,3
9.0,0,dce566e5-d7d8-44de-8847-8cf282c05fbc,smart_bot,smart_bot,1,0.8663679577791533,1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.4938.182 Safari/537.36 Edg/122.0.2825.76",t13d1517h2_8daaf6152771_b6f405a00624,masked,134,0,0,0,1,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d1517h2,0.4444444444444444,1,0,3.8327315156807114,1,0,0,0,2,2,8.0,16.0,0,0,Win32,1,0,0,0,0,109,8,0,117,3170.0,0.03438485804416404,0.002523659305993691,2.514019176211115,0.6902070196687368,0.27454325973318533,0.0014862315416462755,0.0017403903991112357,0.011868682530087332,9.950972679271396e-06,0.0009171533300798243,0.001390875273898597,0.0014600351352481464,0,0.0,70,1.7102344615550413,2.3393472513559908,4,185.75,55.616431924387236,409.0,25.508168626278653,0,0,0,0,0.0,1.0,15.141955835962145,0.75,21.8,36.90851735015773,4,409.0,185.75,0.0,0.0,1,106,5,4,3
9.0,0,345f1da9-2d15-4cd1-b1e9-c7eef3462bfc,smart_bot,smart_bot,1,0.8308936537100304,1,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.4243.132 Safari/537.36",t12d1208h2_9e6316305715_2dae41c691ec,masked,122,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t12d1208h2,0.4722222222222222,1,0,3.863826390090815,1,0,0,0,2,2,8.0,8.0,0,0,MacIntel,0,1,0,0,0,0,2,0,2,399.99999999999955,0.0,0.005000000000000005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1,399.99999999999955,0.0,0.0,0.0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,2.0,1,0.0,399.99999999999955,0.0,0.0,1,71,0,3,3
9.0,0,2a0c3db4-bbf7-4d5e-aa4d-12d0299e5873,smart_bot,smart_bot,1,0.6915732745662295,1,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.2559.53 Safari/537.36",unknown_31,masked,105,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,0,10,unknown,0.8,0,0,2.8464393446710154,1,0,0,0,2,2,4.0,4.0,0,0,Linux x86_64,0,0,1,0,0,172,16,0,188,3471.0,0.049553442811869776,0.004609622587150677,3.5413483091624522,0.6119602928295266,0.172804321802014,0.0025269622697195408,0.0034329279831091957,0.017882735311529438,5.566533392245834e-05,0.001134099006064085,0.0025213175760182404,0.0033616724954069793,0,0.0,114,2.167922340126154,2.255092841194807,8,117.625,67.69220320686867,192.57142857142858,121.76072219475276,2,0,0,1,0.0,1.0,27.657735522904066,1.0,19.11111111111111,54.163065399020454,8,192.57142857142858,117.625,0.0,0.0,1,222,33,2,3
9.0,0,c4806f99-6e33-49ca-9dc4-0ad918dfffae,smart_bot,smart_bot,1,0.5330999470965623,1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.6689.60 Safari/537.36",t13d8544h2_ca5354ceac98_976b20aaa6f4,masked,115,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d8544h2,0.5277777777777778,1,0,4.027719015921097,1,0,0,0,2,2,12.0,8.0,0,0,Win32,1,0,0,0,0,0,76,0,76,14921.999999999998,0.0,0.005093151052137783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,38,162.94736842105257,93.7114685360338,396.91891891891885,346.4318799993908,9,4,1,1,0.10526315789473684,0.868421052631579,30.5589063128267,0.42105263157894735,0.0,5.093151052137784,38,396.91891891891885,162.94736842105257,0.0,0.0,1,152,28,4,3
9.0,0,2afb0805-19e7-4dcd-ab0c-9d090028f654,smart_bot,smart_bot,1,0.7010173124791496,1,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.6085.98 Safari/537.36",t12d1208h2_9e6316305715_2dae41c691ec_5a,masked,121,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,39,t12d1208h2,0.4358974358974359,1,0,3.8872143980165865,1,0,0,0,2,2,10.0,8.0,0,0,MacIntel,0,1,0,0,0,0,88,0,88,33954.0,0.0,0.0025917417682747245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,44,250.27272727272728,127.85562945553501,780.3255813953489,805.9249119888261,12,10,1,1,0.22727272727272727,0.5227272727272727,15.550450609648351,0.38636363636363635,0.0,2.5917417682747246,44,780.3255813953489,250.27272727272728,0.0,0.0,1,48,0,3,3
9.0,0,5b6a4d68-3c18-4a99-af92-3579bc82a7e6,smart_bot,smart_bot,1,0.6208861078836568,1,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.5488.53 Safari/537.36",t13d1517h2_8daaf6152771_b6f405a00624,masked,105,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d1517h2,0.4444444444444444,1,0,3.8327315156807114,1,0,0,0,2,2,8.0,16.0,0,0,Linux x86_64,0,0,1,0,0,224,74,0,298,9775.0,0.022915601023017904,0.0075703324808184145,6.565211065419953,0.8980191144958998,0.13678450023121333,0.003760203579054834,0.00544741732581166,0.03821639046273205,1.1642044068059861e-05,0.0017852793121027998,0.0036642582750205954,0.005133270864299834,0,0.0,149,1.819877725901007,2.1419499762715484,37,81.83783783783782,57.52156517507083,244.86111111111111,211.75446378317218,11,0,0,1,0.0,0.8648648648648649,45.42199488491049,0.4864864864864865,5.894736842105263,30.485933503836318,37,244.86111111111111,81.83783783783782,0.0,0.0,1,199,5,2,3
9.0,0,2ad3a945-5812-4c8c-b2a1-b0310686483e,smart_bot,smart_bot,1,0.6569629404852021,1,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.5220.102 Safari/537.36",t13d1516h2_8daaf6152771_d8a2da3f94cd,masked,106,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d1516h2,0.4444444444444444,1,0,3.7817536555801703,1,0,0,0,2,2,8.0,16.0,0,0,Linux x86_64,0,0,1,0,0,210,84,0,294,15202.0,0.013813971845809762,0.005525588738323905,3.743744104848019,0.6477042534984621,0.17300975583766728,0.0016685441405958933,0.0025690973098625143,0.021357954542095603,3.4615234009925674e-05,0.0007857763323264748,0.0017695485993865074,0.002962821081582576,0,0.0,135,1.6060339737648548,1.6115892724478071,42,123.16666666666667,69.01308249568015,320.8292682926829,336.3835573864341,8,10,1,1,0.23809523809523808,0.7380952380952381,33.153532429943425,0.5,4.883720930232558,19.339560584133668,42,320.8292682926829,123.16666666666667,0.0,0.0,1,251,4,2,3
9.0,0,a2fc0bdd-a495-4318-b915-4ddb4e10894f,smart_bot,smart_bot,1,0.5399281736269916,1,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.5160.125 Safari/537.36",t13d1517h2_8daaf6152771_b6f405a00624,masked,122,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d1517h2,0.4444444444444444,1,0,3.8327315156807114,1,0,0,0,2,2,10.0,16.0,0,0,MacIntel,0,1,0,0,0,70,8,0,78,2343.0,0.02987622705932565,0.0034144259496372174,2.0099064953696235,0.5288811586736666,0.2631371956317823,0.002029909682008384,0.002735296539826305,0.013582750498743286,1.7333860290696064e-05,0.0008466938242946889,0.00204062309689868,0.0027668564619824075,0,0.0,44,1.6062990492739906,1.700776465689215,4,68.5,28.226760352544886,158.33333333333334,85.76842205743453,1,2,1,1,0.5,1.0,20.486555697823302,1.0,14.0,33.29065300896287,4,158.33333333333334,68.5,0.0,0.0,1,36,5,3,3
9.0,0,b8c19248-5244-4719-8e69-199b469993df,smart_bot,smart_bot,1,0.7408554827457492,1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.3636.65 Safari/537.36 Edg/134.0.1812.74",t13d1517h2_8daaf6152771_b6f405a00624,masked,133,0,0,0,1,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d1517h2,0.4444444444444444,1,0,3.8327315156807114,1,0,0,0,2,2,8.0,8.0,0,0,Win32,1,0,0,0,0,97,70,0,167,10132.0,0.009573628108961705,0.006908803789972365,2.349029956876946,0.6331430565046102,0.26953383657413166,0.0025840842764387312,0.0033984664740381197,0.019980410406195363,3.25842696629215e-05,0.0014659992009206113,0.0027709850555490416,0.0036206307094359545,0,0.0,65,1.5227315793561866,1.8372746437079326,35,84.88571428571426,67.78485773958296,225.32352941176467,216.3217539016191,11,4,1,1,0.11428571428571428,0.7714285714285715,41.45282273983419,0.4857142857142857,2.6944444444444446,16.48243189893407,35,225.32352941176467,84.88571428571426,0.0,0.0,1,120,5,4,3
9.0,0,c02afebe-849c-4e35-bd8a-6508e55bb5a3,smart_bot,smart_bot,1,0.7276703079772903,1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.6428.166 Safari/537.36 Edg/142.0.1460.11",t13d1516h2_8daaf6152771_d8a2da3f94cd,masked,134,0,0,0,1,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d1516h2,0.4444444444444444,1,0,3.7817536555801703,1,0,0,0,2,2,8.0,16.0,0,0,Win32,1,0,0,0,0,215,64,0,279,29372.0,0.007319896500068092,0.00217894593490399,4.707949227676751,0.619058809807275,0.1314922442595593,0.0004713523926679243,0.0005720829321037359,0.003177093029538669,3.833063830507342e-06,0.0002549560183466132,0.0004763066201973394,0.0006032843325797248,14,391.2857142857144,125,2.419958778556948,2.4847506983278413,32,249.5625,137.43110489896384,721.9032258064516,430.3336556102538,7,6,1,1,0.1875,0.59375,13.073675609423942,0.5625,6.515151515151516,9.498842434972083,32,721.9032258064516,249.5625,0.06511627906976744,0.0,1,184,4,4,3
9.0,0,c00dd1e5-5d90-4805-9fdf-f1442031f4d8,smart_bot,smart_bot,1,0.9540240207601587,1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.4442.29 Safari/537.36",t13d1517h2_8daaf6152771_b6f405a00624,masked,115,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d1517h2,0.4444444444444444,1,0,3.8327315156807114,1,0,0,0,2,2,8.0,32.0,0,0,Win32,1,0,0,0,0,199,76,0,275,55520.0,0.003584293948126801,0.0013688760806916426,4.205871424092066,0.5841692648539462,0.13889375255451433,0.00031388551883559425,0.0004410962264742412,0.0028354348598112855,1.4103797879807247e-06,0.0001540993690639501,0.0003113988597306132,0.00046835651077325313,17,451.11764705882354,130,1.9725655863503533,2.015076867306516,38,299.57894736842104,143.42568799848698,1347.972972972973,1326.185048571022,11,6,1,1,0.15789473684210525,0.3684210526315789,8.213256484149856,0.5,5.102564102564102,4.953170028818444,38,1347.972972972973,299.57894736842104,0.08542713567839195,0.0,1,84,5,4,3
9.0,0,12624369-a5c4-44ed-8c6a-691ce000e0dd,smart_bot,smart_bot,1,1.0,1,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.3567.84 Safari/537.36",t13d1517h2_8daaf6152771_b6f405a00624_cf,masked,105,0,1,0,0,0,0,1,2,1,1,1,2,1,3,0,0,1,39,t13d1517h2,0.4358974358974359,1,0,3.909793488304696,1,0,0,0,2,2,8.0,8.0,0,0,Linux x86_64,0,0,1,0,0,141,28,0,169,9123.0,0.015455442288720816,0.0030691658445686724,2.7281110502289825,0.7509131108190881,0.27525019949465057,0.0007275571847721528,0.0012800327486300331,0.006749494697409582,1.2977180226561332e-05,0.00019629165486682239,0.0007987041667019456,0.0013477867592686335,0,0.0,96,1.4974695079353666,1.7161674524960067,14,168.71428571428572,127.49253679637687,504.53846153846155,522.6187925886935,5,2,1,1,0.14285714285714285,0.9285714285714286,18.414995067412036,0.9285714285714286,9.4,18.52460813328949,14,504.53846153846155,168.71428571428572,0.0,0.0,1,196,5,2,3
9.0,0,99267943-b9f6-4d3f-99e4-0aecd08f32c3,smart_bot,smart_bot,1,0.8579888384152614,1,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.3933.28 Safari/537.36",t12d1208h2_9e6316305715_2dae41c691ec,masked,105,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t12d1208h2,0.4722222222222222,1,0,3.863826390090815,1,0,0,0,2,2,8.0,4.0,0,0,Linux x86_64,0,0,1,0,0,168,60,0,228,16895.0,0.009943770346256289,0.003551346552234389,3.5596363663080455,1.0025460837288231,0.28164283667228507,0.0010856767999892515,0.0014158141381955625,0.008250047348348978,3.7234042553193294e-06,0.0005948994246456998,0.0010880054332122692,0.0014045273222304969,0,0.0,110,2.1083443691129826,2.195214332915533,30,201.5333333333333,107.13161168498414,498.7241379310345,403.4090844507102,7,2,1,1,0.06666666666666667,0.9,21.30807931340633,0.6,5.419354838709677,13.495116898490679,30,498.7241379310345,201.5333333333333,0.0,0.0,1,217,0,2,3
9.0,0,43368509-9cf9-4c2c-ab18-2b288bdfed95,smart_bot,smart_bot,1,0.8245362542934238,1,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.1859.54 Safari/537.36",t13d1517h2_8daaf6152771_b6f405a00624,masked,121,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d1517h2,0.4444444444444444,1,0,3.8327315156807114,1,0,0,0,2,2,8.0,16.0,0,0,MacIntel,0,1,0,0,0,101,0,0,101,3986.0,0.025338685398896138,0.0,2.980460055357663,0.31364293392327525,0.1052330607013075,0.0014521360317541543,0.0019307675607544933,0.010581118049223235,1.8479900640492093e-06,0.0008285179948290737,0.0014261465278020435,0.001911392693558794,0,0.0,64,1.8569240845077635,1.814635577981679,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,101.0,25.338685398896136,0,0.0,0.0,0.0,0.0,1,34,5,3,3
9.0,0,92989a22-b79b-4d49-aa5a-f388e9dcc732,smart_bot,smart_bot,1,0.7992563813786216,0,0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.1816.10 Safari/537.36",unknown,masked,121,0,1,0,0,0,0,1,2,2,2,1,2,1,3,1,0,0,7,unknown,0.7142857142857143,0,0,2.1280852788913944,0,0,0,0,2,2,8.0,8.0,0,0,MacIntel,0,1,0,0,0,109,74,0,183,30058.0,0.0036263224432763323,0.002461906979838978,2.9111920939224083,0.9977062693999672,0.3427139938593688,0.000920687137472809,0.0011808203625684056,0.005789703210468226,5.339243541919619e-06,0.0004879507979823855,0.0008982903360586314,0.0010184409038131673,0,0.0,69,2.0786527007049735,2.092557595812363,37,232.1891891891892,136.17414086339278,781.5277777777778,752.5376139034554,6,6,1,1,0.16216216216216217,0.6216216216216216,14.771441879033869,0.5405405405405406,2.8684210526315788,6.08822942311531,37,781.5277777777778,232.1891891891892,0.0,0.0,1,23,33,3,3
9.0,0,02c8f3fd-1c8a-4e85-96e0-6c46fd50af3f,smart_bot,smart_bot,1,0.4443738599885565,1,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.3669.53 Safari/537.36",t12d1208h2_9e6316305715_2dae41c691ec,masked,121,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t12d1208h2,0.4722222222222222,1,0,3.863826390090815,1,0,0,0,2,2,10.0,8.0,0,0,MacIntel,0,1,0,0,0,81,36,0,117,5539.0,0.01462357826322441,0.006499368116988626,1.7737505254421237,0.5932292137108556,0.334449070036491,0.0026159182218684855,0.004592401276562824,0.031186980901936914,1.7670452681218135e-05,0.0012255600295911955,0.0027680432777357307,0.005002486824599344,0,0.0,47,0.9885132349408228,1.0415203639576098,18,113.94444444444444,68.47016562158232,254.11764705882354,284.63927271361246,6,6,1,1,0.3333333333333333,0.7222222222222222,38.99620870193176,0.7222222222222222,4.2631578947368425,21.122946380213037,18,254.11764705882354,113.94444444444444,0.0,0.0,1,21,0,3,3
9.0,0,5d18981d-393f-4ac5-a10e-2b990f0f2068,smart_bot,smart_bot,1,0.47424036387089397,1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.1668.48 Safari/537.36",t12d1208h2_9e6316305715_2dae41c691ec,masked,115,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t12d1208h2,0.4722222222222222,1,0,3.863826390090815,1,0,0,0,2,2,16.0,8.0,0,0,Win32,1,0,0,0,0,190,0,0,190,3809.0,0.04988185875557889,0.0,5.434598293766211,0.7961697306479316,0.14650019883920087,0.002672782886403627,0.003636480847776717,0.03026292194161767,2.352941176470982e-05,0.0014950257659372703,0.002777331029126738,0.0038262561427777736,0,0.0,113,1.5771839848301343,1.7922617756559003,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,190.0,49.88185875557889,0,0.0,0.0,0.0,0.0,1,129,0,4,3
9.0,0,7883dcf4-afbe-426c-af6e-803fe334490d,smart_bot,smart_bot,1,0.8443045052657759,1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.5241.120 Safari/537.36 Edg/145.0.1048.93",t13d1517h2_8daaf6152771_b6f405a00624,masked,134,0,0,0,1,0,0,1,2,1,1,1,2,1,3,0,0,1,36,t13d1517h2,0.4444444444444444,1,0,3.8327315156807114,1,0,0,0,2,2,12.0,8.0,0,0,Win32,1,0,0,0,0,95,60,0,155,4596.0,0.020670147954743257,0.013054830287206266,2.204060883756661,0.06462584622269951,0.029321261812218852,0.003666847399413838,0.004589952906173153,0.02609097332199184,7.568557184248563e-05,0.002213993001948018,0.003573829477618551,0.0045499254027996,0,0.0,57,1.6985662759155433,1.9986085778163372,30,71.3,42.68813262098339,143.17241379310346,120.57593657268642,7,4,1,1,0.13333333333333333,0.7666666666666667,78.32898172323759,0.5666666666666667,3.064516129032258,33.72497824194952,30,143.17241379310346,71.3,0.0,0.0,1,169,5,4,3
9.0,0,f20bede8-1213-4254-ade1-ac96b262d494,smart_bot,smart_bot,1,0.8828833266256828,1,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.2513.177 Safari/537.36",t12d1208h2_9e6316305715_2dae41c691ec_86,masked,122,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,39,t12d1208h2,0.4358974358974359,1,0,3.874644526332662,1,0,0,0,2,2,8.0,8.0,0,0,MacIntel,0,1,0,0,0,101,50,0,151,8537.0,0.011830853929951974,0.0058568583811643435,2.6912919087255727,0.6277393726699003,0.23324834093049326,0.0024074491482845204,0.0029349217639386845,0.016511151534644688,3.590109871422608e-05,0.0010522389724787454,0.0027652925385595623,0.0030269159007184627,0,0.0,66,1.9589366530687276,2.035701219549116,25,105.6,52.74163440774281,236.83333333333334,229.647314133845,6,8,1,1,0.32,0.72,35.14115028698606,0.56,3.8846153846153846,17.687712311116314,25,236.83333333333334,105.6,0.0,0.0,1,65,0,3,3
9.0,0,6c0fcc75-e3c8-4d7d-bd2e-80512ea10c7c,smart_bot,smart_bot,1,0.9253380442818315,1,1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.6515.147 Safari/537.36 Edg/126.0.2741.53",t13d1516h2_8daaf6152771_d8a2da3f94cd,masked,134,0,0,0,1,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d1516h2,0.4444444444444444,1,0,3.7817536555801703,1,0,0,0,2,2,8.0,16.0,0,0,Win32,1,0,0,0,0,27,0,0,27,1704.0,0.01584507042253521,0.0,1.0529008922988434,0.26143549873726024,0.24830019677014137,0.0008907661190469367,0.0008039695699236406,0.002582248372408188,2.3359773379587562e-05,0.0006949335960253461,0.0008650770496047721,0.0005915184880150381,0,0.0,17,2.05701448917184,2.2170148112524406,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,27.0,15.845070422535212,0,0.0,0.0,0.0,0.0,1,151,4,4,3
9.0,0,fc2709ad-c20f-4fc4-91d4-63b9e460a526,smart_bot,smart_bot,1,0.8516651165768893,1,1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.6990.94 Safari/537.36",t13d1516h2_8daaf6152771_d8a2da3f94cd,masked,105,0,1,0,0,0,0,1,2,2,2,1,2,1,3,0,0,1,36,t13d1516h2,0.4444444444444444,1,0,3.7817536555801703,1,0,0,0,2,2,8.0,8.0,0,0,Linux x86_64,0,0,1,0,0,49,4,0,53,2027.0,0.024173655648741982,0.001973359644795264,1.2384544296372668,0.4986865247828539,0.4026684493582175,0.001757242293821926,0.0026084205180075325,0.013933383784044328,2.3251344047172223e-05,0.0007432918456727378,0.002313054872452027,0.0030780938782750704,0,0.0,30,1.199052667210949,1.3903537216901745,2,135.0,16.0,346.0,0.0,0,0,0,0,0.0,1.0,11.840157868771584,1.0,16.333333333333332,26.147015293537244,2,346.0,135.0,0.0,0.0,1,230,4,2,3
